project_name,oneliner,git_namespace,git_url,platform,topics,rubric,last_commit_date,stargazers_count,number_of_dependents,stars_last_year,project_active,dominating_language,organization,organization_user_name,languages,homepage,refs,project_created,project_age_in_days,license,total_commits_last_year,total_number_of_commits,last_issue_closed,open_issues,closed_pullrequests,closed_issues,issues_closed_last_year,days_until_last_issue_closed,open_pullrequests,reviews_per_pr,development_distribution_score,last_released_date,last_release_tag_name,good_first_issue,contributors,accepts_donations,donation_platforms,code_of_conduct,contribution_guide,dependents_repos,organization_name,organization_github_url,organization_website,organization_location,organization_country,organization_form,organization_avatar,organization_public_repos,organization_created,organization_last_update
Trefle,"A botanical JSON REST API for plants species, allowing you to search and query over all the registered species, and build the next gardening apps and farming robots.",treflehq,https://github.com/treflehq/trefle-api.git,github,"trefle,trefle-api,plants,api-rest,biodiversity,database,hacktoberfest,plants-species,gardening-apps,farming-robots",Agriculture and Nutrition,"2021/05/03, 14:59:34",391,0,18,false,Ruby,Trefle,treflehq,"Ruby,HTML,JavaScript,SCSS,Shell,Dockerfile,CSS",https://trefle.io,,"2019/04/14, 15:42:25",1306,AGPL-3.0,0,259,"2021/04/20, 07:38:09",29,25,70,0,569,0,0.1,0.06896551724137934,"2020/07/15, 15:24:35",1.6.0,0,5,true,"github,patreon,open_collective,ko_fi,tidelift,community_bridge,liberapay,issuehunt,otechie,custom",false,false,,,https://github.com/treflehq,https://trefle.io,France,,,https://avatars.githubusercontent.com/u/49616756?v=4,,,
HappyPlants,Creating your own plant database in a visual way.,morkro,https://github.com/morkro/happy-plants.git,github,"vuejs,pwa,plants,happy-plants,gardening,green-technologies,lernajs,houseplants,firebase",Agriculture and Nutrition,"2021/04/26, 10:48:53",241,0,34,true,Vue,,,"Vue,JavaScript,TypeScript,CSS,HTML",https://happyplants.garden,,"2017/04/04, 19:30:48",2046,BSD-3-Clause,0,728,"2022/09/14, 11:03:13",13,81,124,15,57,6,0.0,0.011461318051575908,"2019/05/13, 20:45:49",1.7.3,0,6,false,,true,false,,,,,,,,,,,
dormancyR,Provide alternatives to common chill models used in horticulture to compute chill metrics in deciduous fruit tree orchards as well as functions to handle weather data.,EduardoFernandezC,https://github.com/EduardoFernandezC/dormancyR.git,github,"weather-data,chill-models,agronomy",Agriculture and Nutrition,"2022/08/23, 15:43:26",6,0,3,true,R,,,"R,TeX",,",https://doi.org/10.1016/j.eja.2020.126103","2019/02/20, 16:01:56",1359,BSD-3-Clause,14,161,"2019/05/10, 10:10:05",0,4,8,0,1280,0,0.0,0.03205128205128205,"2020/06/05, 17:42:28",v0.1.4,0,3,false,,false,false,,,,,,,,,,,
seedr,An R package that provides functions to fit hydro and thermal time germination models.,efernandezpascual,https://github.com/efernandezpascual/seedr.git,github,"seeds,botany,ecology,agronomy,germination",Agriculture and Nutrition,"2021/05/16, 11:19:35",1,0,0,false,R,,,R,,,"2020/03/04, 19:11:23",981,GPL-3.0,0,25,"2019/05/10, 10:10:05",0,0,0,0,1280,0,0,0.0,"2020/11/08, 09:16:18",v0.3.0,0,1,false,,false,false,,,,,,,,,,,
plantFEM,"A plant simulator based on Finite Element Method, which targets crops in fields. This software provides multi-physical simulations of agriculture for canopies, plants, and organs for farmers, breeders, and agronomists.",kazulagi,https://github.com/kazulagi/plantFEM.git,github,"agriculture,finite-element-methods,fem",Agriculture and Nutrition,"2022/11/10, 06:38:36",31,0,8,true,Fortran,,,"Fortran,Python,Shell,C,JavaScript,C++,Gnuplot,CMake,Makefile,Jupyter Notebook,Batchfile,Dockerfile,HTML",https://github.com/kazulagi/plantFEM.git,,"2019/09/22, 16:31:08",1145,MIT,356,1259,"2022/11/10, 06:38:36",4,457,462,166,0,0,0.0,0.4177215189873418,"2022/04/21, 07:15:29",22.04,0,3,false,,false,false,,,,,,,,,,,
openfoodfacts-server,"Open Food Facts is a collaborative, free and open database of food products from around the world.",openfoodfacts,https://github.com/openfoodfacts/openfoodfacts-server.git,github,"food,food-products,perl,database,crowdsourcing,nutrition,recycling,allergies,allergens,hacktoberfest,environment",Agriculture and Nutrition,"2022/11/10, 17:15:58",470,0,83,true,Perl,Open Food Facts,openfoodfacts,"Perl,HTML,JavaScript,SCSS,Shell,Python,Makefile,CSS,Dockerfile,XSLT,Roff",,,"2013/11/04, 14:23:24",3293,AGPL-3.0,1005,32111,"2022/11/10, 17:16:00",1384,4659,6247,1430,0,101,1.0,0.3518679711709203,"2022/10/21, 14:19:20",v2.1.0,50,132,true,"open_collective,github",false,true,,,https://github.com/openfoodfacts,https://world.openfoodfacts.org/,"Paris, France",,,https://avatars.githubusercontent.com/u/1937790?v=4,,,
ramlegacy,A compilation of stock assessment results for commercially exploited marine populations from around the world.,,,custom,,Agriculture and Nutrition,,,,,,,,,,https://www.ramlegacy.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FABIO,Forestry and Agriculture Biomass Input-Output Tables.,fineprint-global,https://github.com/fineprint-global/fabio.git,github,"agriculture,food,mrio-tables,piot,faostat",Agriculture and Nutrition,"2022/11/08, 16:12:38",9,0,7,true,R,FINEPRINT,fineprint-global,"R,Python",,,"2019/02/19, 15:25:17",1360,AGPL-3.0,53,268,"2022/06/07, 15:30:44",18,2,74,2,156,1,0.0,0.478021978021978,"2022/06/07, 15:19:53",v1.1,0,4,false,,false,false,,,https://github.com/fineprint-global,http://www.fineprint.global/,"Institute for Ecological Economics, Vienna University of Economics and Business (WU), Welthandelsplatz 1, 1020 Vienna, Austria",,,https://avatars.githubusercontent.com/u/34596993?v=4,,,
Food and Agriculture Organization Corporate Statistical Database,Disseminates statistical data collected and maintained by the Food and Agriculture Organization.,faostat,,custom,,Agriculture and Nutrition,,,,,,,,,,http://www.fao.org/faostat/en/#data,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Growstuff,Open source and open data platform that can predict when your plantings will be ready to harvest.,Growstuff,https://github.com/Growstuff/growstuff.git,github,"gardening,food",Agriculture and Nutrition,"2022/11/09, 02:18:34",381,0,22,true,Ruby,Growstuff,Growstuff,"Ruby,Haml,SCSS,JavaScript,HTML,CoffeeScript,Shell,Procfile",http://growstuff.org/,,"2012/08/08, 05:13:37",3746,AGPL-3.0,397,9698,"2022/11/08, 10:46:17",168,2593,2988,235,2,2,0.8,0.44415173867228663,"2019/01/13, 03:09:51",release49,0,78,false,,false,true,,,https://github.com/Growstuff,http://growstuff.org/,,,,https://avatars.githubusercontent.com/u/2066469?v=4,,,
FarmOS,"Open source web-based application for farm management, planning, and record keeping.",,,custom,,Agriculture and Nutrition,,,,,,,,,,https://farmos.org/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Is-Vegan,Helps you to find out which food ingredients are vegan / non-vegan.,hmontazeri,https://github.com/hmontazeri/is-vegan.git,github,"vegan,food,ingredients,npm",Agriculture and Nutrition,"2020/06/04, 09:20:09",448,8,20,true,JavaScript,,,JavaScript,,,"2018/02/04, 02:43:38",1740,MIT,0,169,"2021/09/01, 01:50:00",20,28,36,1,435,12,0.0,0.42361111111111116,,,0,8,false,,false,false,"Daniel1231234/veganizeIt,onlylosersleftalive/vegan-app,Sergio9815/vegan-checker-app,LastCleanShirt/is-vegan-restful-api,angeyu/project2,thomasbunyan/recipeasy,mathieu-anderson/vegan-checker,kjbrum/alfred-is-vegan",,,,,,,,,,
fishRman,"Shiny R Dashboard to easily query, download, analyse and visualise Global Fishing Watch data on fishing effort.",Shyentist,https://github.com/Shyentist/fish-r-man.git,github,"marine-biology,fisheries,fisheries-research,fisheries-management,shiny,r,open-source,globalfishingwatch,global-fishing-watch,dashboard,fishing-effort",Agriculture and Nutrition,"2022/01/30, 10:10:04",12,0,6,true,R,,,"R,TeX,CSS",https://osmos.xyz/,",https://doi.org/10.21105/joss.03467,https://doi.org/10.21105/joss.03467**\r\n-","2020/11/30, 18:00:48",710,AGPL-3.0,40,184,"2022/01/30, 10:10:04",3,58,96,10,284,0,0.0,0.0,"2022/01/30, 10:27:13",v1.1.0,0,1,true,custom,true,false,,,,,,,,,,,
GlobalFishingWatch,"Track commercial fishing activity worldwide on the free, user-friendly, interactive Global Fishing Watch map.",GlobalFishingWatch,https://github.com/GlobalFishingWatch/map-client.git,github,,Agriculture and Nutrition,"2022/06/14, 12:25:35",25,0,2,false,JavaScript,Global Fishing Watch,GlobalFishingWatch,"JavaScript,SCSS,HTML,Dockerfile,Shell",http://globalfishingwatch.org/,,"2016/05/19, 07:03:43",2366,GPL-3.0,2,3620,"2022/06/14, 12:25:39",39,863,1060,4,149,4,0.1,0.5938449848024316,,,0,15,false,,true,true,,,https://github.com/GlobalFishingWatch,http://globalfishingwatch.org,"0,0",,,https://avatars.githubusercontent.com/u/9467707?v=4,,,
r4ss,A fisheries stock assessment model written by Rick Methot.,r4ss,https://github.com/r4ss/r4ss.git,github,stock-synthesis,Agriculture and Nutrition,"2022/11/08, 00:34:41",34,0,10,true,R,R4SS,r4ss,R,https://r4ss.github.io/r4ss/,",https://doi.org/10.1016/j.fishres.2021.105924","2014/05/16, 00:51:48",3100,GPL-3.0,526,3305,"2022/11/08, 01:01:36",149,298,607,179,2,2,0.0,0.3720183486238532,"2022/07/29, 21:09:16",v1.46.1,0,28,false,,false,false,,,https://github.com/r4ss,,,,,https://avatars.githubusercontent.com/u/6178431?v=4,,,
AgroMo,"An Integrated Assessment and Modelling software that integrates a crop, biogeochemical and a agro-economical model.",hollorol,https://github.com/hollorol/AgroMo.git,github,"crop-modeling,climate-change,decision-support,big-data,biogeochemical-model,gridded-data,grid-simulation,agriculture,crop-model",Agriculture and Nutrition,"2022/11/09, 11:46:51",6,0,2,true,R,,,"R,CSS,Gnuplot,Gherkin,JavaScript,Modula-3,Makefile,Shell",http://agromo.atk.hu/EN/index.html,,"2019/05/02, 10:53:44",1288,GPL-3.0,168,1172,"2022/11/09, 11:26:20",14,38,177,53,1,0,0.1,0.6598639455782314,"2022/01/20, 18:25:40",v2.0,0,4,false,,false,false,,,,,,,,,,,
CropHarvest,Collects data from a variety of agricultural land use datasets and remote sensing products.,nasaharvest,https://github.com/nasaharvest/cropharvest.git,github,,Agriculture and Nutrition,"2022/10/31, 18:19:56",94,2,90,true,Jupyter Notebook,,nasaharvest,"Jupyter Notebook,Python,Shell",,",https://zenodo.org/record/5828893,https://zenodo.org/record/7257688","2021/06/17, 17:09:44",511,CC-BY-SA-4.0,209,465,"2022/10/31, 18:20:00",18,73,92,49,10,2,1.9,0.41534391534391535,"2022/10/31, 19:02:40",v0.6.0,0,5,false,,false,true,"nasaharvest/openmapflow,nasaharvest/timl",,https://github.com/nasaharvest,,,,,https://avatars.githubusercontent.com/u/54071172?v=4,,,
BreizhCrops,A Satellite Time Series Dataset for Crop Type Identification.,dl4sits,https://github.com/dl4sits/BreizhCrops.git,github,,Agriculture and Nutrition,"2022/05/11, 10:53:17",133,8,33,true,Jupyter Notebook,,dl4sits,"Jupyter Notebook,Python,Shell,Dockerfile",,,"2019/04/27, 12:30:07",1293,GPL-3.0,3,234,"2021/04/06, 18:42:32",12,4,23,0,583,0,0.25,0.24423963133640558,,,0,4,false,,false,false,"froukje/ai4foodsecurity,crlna16/ai4foodsecurity,abalasky/team-satellite,AI4EO/tum-planet-radearth-ai4food-challenge,MarcCoru/elects,ridvansalihkuzu/starter-pack-ai4food-challenge,lukaskondmann/DENETHOR,ESA-PhiLab/WorldCrops",,https://github.com/dl4sits,,,,,https://avatars.githubusercontent.com/u/58819454?v=4,,,
VeganCheck.me,"A multilingual progressive web app, which scans the EAN or UPC codes of over 3.000.000 food- or non-food-products and simply tells you if it they're vegan or not.",JokeNetwork,https://github.com/JokeNetwork/vegancheck.me.git,github,"scanner,barcode,html5,css,sass,javascript,vegan,vegan-ingredients,vegan-dishes,nutrition-information,nutrition,nutrition-services,pwa,progressive-web-app,scannerbarcode,scan,barcode-scanner,openfoodfacts,openbeautyfacts,nutriscore",Agriculture and Nutrition,"2022/11/09, 20:02:13",13,0,8,true,PHP,JokeNetwork Open Web ,JokeNetwork,"PHP,JavaScript,SCSS,CSS,Shell",https://vegancheck.me,,"2021/08/21, 11:39:20",446,MIT,512,769,"2022/11/09, 19:42:55",6,31,139,109,1,0,0.7,0.11688311688311692,"2022/10/18, 10:48:18",v2.0.0,0,10,true,"github,custom",true,false,,,https://github.com/JokeNetwork,https://jokenetwork.de,Germany,,,https://avatars.githubusercontent.com/u/88216012?v=4,,,
Sentinels for Common Agriculture Policy,"Aims at providing to the European and national stakeholders validated algorithms, products, workflows and best practices for agriculture monitoring relevant for the management.",Sen2Agri,https://github.com/Sen2Agri/Sen2Agri-System.git,github,"otb,esa,gdal,agricultural",Agriculture and Nutrition,"2020/11/12, 16:07:15",103,0,14,false,HTML,ESA DUE Sentinel-2 For Agriculture,Sen2Agri,"HTML,JavaScript,C++,Shell,Python,PLpgSQL,PHP,CSS,CMake,QMake,R,Batchfile,Emacs Lisp,Dockerfile,C,GLSL,Scheme,XSLT,Makefile",http://www.esa-sen2agri.org,,"2017/06/29, 07:15:51",1960,CUSTOM,0,3918,"2021/03/23, 09:03:33",25,2,15,0,597,5,0.0,0.3563402889245586,,,0,9,false,,false,false,,,https://github.com/Sen2Agri,http://www.esa-sen2agri.org/,,,,https://avatars.githubusercontent.com/u/29768870?v=4,,,
Automatic field delineation,"Generate automatic contours for agricultural parcels, given Sentinel-2 images.",sentinel-hub,https://github.com/sentinel-hub/field-delineation.git,github,,Agriculture and Nutrition,"2022/05/10, 21:38:05",100,13,47,true,Jupyter Notebook,Sentinel Hub,sentinel-hub,"Jupyter Notebook,Python,JavaScript",,,"2020/10/20, 08:19:28",751,MIT,7,29,"2022/06/28, 08:18:53",7,4,12,6,135,1,1.0,0.5,,,0,5,false,,false,false,"DarkS1deX/DarkOs1nt,rtv8777/nitk_rosethread,PedroDSFerreira/dotfiles,wannaone/GL-Vcap,yue4u/dotfiles,giovannipapini/dotfiles,sanekua/Flask_APP,rusito-23/.dotfiles,catlair/dotfiles,cristobalcl/.the-bootstrap,RobertKirk/dotfiles,dlwjdgud0621/Dacoon-Bot-Premium,grepinsight/.dotfiles",,https://github.com/sentinel-hub,https://www.sentinel-hub.com,,,,https://avatars.githubusercontent.com/u/31830596?v=4,,,
EuroCrops,A dataset collection combining all publicly available self-declared crop reporting datasets from countries of the European Union.,maja601,https://github.com/maja601/EuroCrops.git,github,"dataset,opendata,agriculture,machine-learning,deep-learning,sentinel-2",Agriculture and Nutrition,"2022/10/31, 16:24:30",71,0,70,true,,,,,https://www.eurocrops.tum.de,",https://zenodo.org/record/6866846","2021/08/20, 08:11:28",447,CC-BY-4.0,60,61,"2022/07/06, 09:50:02",5,2,4,4,127,1,0.0,0.11864406779661019,,,0,4,false,,false,false,,,,,,,,,,,
InaSAFE,QGIS plugin for estimating impact from natural disasters.,inasafe,https://github.com/inasafe/inasafe.git,github,"qgis-plugin,python,qgis,inasafe,risk,disasterresponse",Natural Hazard and Poverty,"2022/02/25, 09:28:59",238,1,12,true,Python,InaSAFE,inasafe,"Python,QML,C,HTML,Shell,Makefile,CSS,XSLT,NSIS,Dockerfile,Batchfile,JavaScript",www.inasafe.org,,"2012/01/09, 10:34:29",3958,GPL-3.0,3,16011,"2022/02/27, 20:41:17",231,2558,4887,1,256,12,0.0,0.731155981015204,"2021/11/02, 11:38:30",version-5_0_3,0,48,false,,false,false,inasafe/inasafe_cli,,https://github.com/inasafe,http://inasafe.org,,,,https://avatars.githubusercontent.com/u/1843347?v=4,,,
PRISM,"Assesses the potential risk and forecasts the impact of climate hazards on the most vulnerable communities, in order to design risk reduction activities and target disaster responses.",WFP-VAM,https://github.com/WFP-VAM/prism-app.git,github,,Natural Hazard and Poverty,"2022/11/04, 10:30:07",29,0,14,true,TypeScript,WFP-VAM,WFP-VAM,"TypeScript,Python,HTML,Makefile,Shell,JavaScript,CSS,Dockerfile",,,"2020/03/12, 01:08:04",973,MIT,202,336,"2022/11/04, 10:30:08",79,373,554,329,6,9,4.7,0.6728016359918201,,,5,18,false,,false,false,,,https://github.com/WFP-VAM,vam.wfp.org,At the end of the rainbow,,,https://avatars.githubusercontent.com/u/19554115?v=4,,,
Flood Mapping,Flood forecasting via the National Water Model.,mikejohnson51,https://github.com/mikejohnson51/FloodMapping.git,github,"floods,national-water-model,hand,mapping",Natural Hazard and Poverty,"2021/04/05, 17:59:37",18,0,2,false,R,,,R,https://mikejohnson51.github.io/FloodMapping/,",https://zenodo.org/badge/latestdoi/130427796","2018/04/21, 01:09:11",1664,MIT,0,71,"2021/04/05, 17:59:37",3,2,4,0,584,0,0.0,0.34328358208955223,"2019/03/08, 23:33:05",0.1.0,0,2,false,,false,false,,,,,,,,,,,
GLOCOFFS,An ADCIRC-based global storm tide modeling system providing real-time forecasts of coastal flooding.,WPringle,https://github.com/WPringle/GLOCOFFS.git,github,,Natural Hazard and Poverty,"2021/07/12, 16:15:17",16,0,2,false,JavaScript,,,"JavaScript,Ruby,HTML,SCSS",https://wpringle.github.io/GLOCOFFS/,",https://doi.org/10.5194/gmd-14-1125-2021,https://doi.org/10.5194/gmd-12-1847-2019,https://doi.org/10.5194/gmd-14-1125-2021,https://doi.org/10.17615/39bf-wa56,https://doi.org/10.5194/gmd-12-1847-2019","2019/04/05, 16:57:02",1315,MIT,0,2740,"2021/04/05, 17:59:37",0,0,0,0,584,0,0,0.0,,,0,1,false,,false,false,,,,,,,,,,,
ML4Floods,"An ecosystem of data, models and code pipelines to tackle flooding with machine learning.",spaceml-org,https://github.com/spaceml-org/ml4floods.git,github,,Natural Hazard and Poverty,"2022/11/07, 13:55:19",83,0,59,true,Jupyter Notebook,SpaceML,spaceml-org,"Jupyter Notebook,Python,HTML,Makefile,CSS",http://trillium.tech/ml4floods,,"2021/02/03, 16:50:16",645,GPL-3.0,176,698,"2022/09/22, 10:49:02",18,63,82,27,49,1,0.3,0.39963833634719714,,,1,12,false,,false,true,,,https://github.com/spaceml-org,spaceml.org,,,,https://avatars.githubusercontent.com/u/75035593?v=4,,,
CaMa,Designed to simulate the hydrodynamics in continental-scale rivers.,global-hydrodynamics,https://github.com/global-hydrodynamics/CaMa-Flood_v4.git,github,,Natural Hazard and Poverty,"2022/10/19, 06:59:28",28,0,11,true,Fortran,Global Hydrodynamics Lab,global-hydrodynamics,"Fortran,Shell,Jupyter Notebook,Python,Makefile",,,"2021/01/06, 02:46:16",673,Apache-2.0,30,236,"2022/10/19, 06:59:28",0,66,68,9,22,0,0.1,0.25806451612903225,"2022/03/19, 22:40:01",release_v4.05,0,8,false,,false,false,,,https://github.com/global-hydrodynamics,https://global-hydrodynamics.github.io/,Tokyo,,,https://avatars.githubusercontent.com/u/76986737?v=4,,,
Cahaba,Flood inundation mapping and evaluation software configured to work with U.S. National Water Model.,NOAA-OWP,https://github.com/NOAA-OWP/inundation-mapping.git,github,"inundation,mapping,evaluation,hydrology,gis,flood-inundation-maps,national-water-center,noaa,national-hydrography-dataset",Natural Hazard and Poverty,"2022/11/03, 20:47:53",46,0,20,true,Python,,NOAA-OWP,"Python,Shell,HTML,QML,Dockerfile",,",https://doi.org/10.1111/1752-1688.12661,https://doi.org/10.1111/1752-1688.12660","2020/05/14, 17:21:09",910,CUSTOM,55,288,"2022/11/03, 20:43:29",127,222,612,206,7,9,1.1,0.7222222222222222,"2022/11/02, 20:46:38",v3.0.36.2,0,15,false,,false,true,,,https://github.com/NOAA-OWP,,,,,https://avatars.githubusercontent.com/u/60660814?v=4,,,
Global Flood Database Scripts & Data,Used to produce the Global Flood Database and assess changes in population exposed to floods.,cloudtostreet,https://github.com/cloudtostreet/MODIS_GlobalFloodDatabase.git,github,,Natural Hazard and Poverty,"2021/09/08, 15:23:09",62,0,16,true,Jupyter Notebook,Cloud to Street,cloudtostreet,"Jupyter Notebook,Python,R",,",https://doi.org/10.1038/s41586-021-03695-w*\n\n###","2021/04/23, 18:06:02",566,MIT,0,8,"2022/03/25, 13:12:58",0,0,2,1,230,0,0,0.5,"2021/04/23, 18:13:43",v1.0.0,0,3,false,,false,false,,,https://github.com/cloudtostreet,https://cloudtostreet.ai/careers,,,,https://avatars.githubusercontent.com/u/33142951?v=4,,,
LISFLOOD,"A spatially distributed water resources model, developed by the Joint Research Centre of the European Commission since 1997.",ec-jrc,https://github.com/ec-jrc/lisflood-code.git,github,"flood,forecasting,environmental-modelling,lisflood,lisvap,efas,glofas,cordex,copernicus",Natural Hazard and Poverty,"2022/10/04, 09:52:18",66,0,26,true,Python,"European Commission, Joint Research Centre (JRC)",ec-jrc,"Python,Cython,Dockerfile,Shell",https://ec-jrc.github.io/lisflood,,"2018/10/24, 14:43:48",1478,EUPL-1.2,61,504,"2022/11/03, 10:36:20",14,47,101,31,7,2,0.3,0.6170212765957447,"2022/10/04, 10:09:46",v4.0.1,0,14,false,,false,false,,,https://github.com/ec-jrc,https://ec.europa.eu/jrc/,,,,https://avatars.githubusercontent.com/u/39263635?v=4,,,
CanFlood,Flood Risk modelling toolbox for Canada.,NRCan,https://github.com/NRCan/CanFlood.git,github,"qgis,flood-risk-models,canada,flood,disaster",Natural Hazard and Poverty,"2022/10/11, 08:04:21",16,0,11,true,Python,Natural Resources Canada,NRCan,"Python,QML,Makefile,Batchfile,Shell",,,"2021/04/30, 12:45:02",559,MIT,162,1471,"2022/10/18, 08:21:18",12,31,59,45,23,0,0.3,0.0647321428571429,"2022/08/18, 09:14:43",v1.2.0,0,7,false,,false,true,,,https://github.com/NRCan,https://www.nrcan.gc.ca,Canada,,,https://avatars.githubusercontent.com/u/1929244?v=4,,,
HYDRAFloods,"An open source Python application for downloading, processing, and delivering surface water maps derived from remote sensing data.",Servir-Mekong,https://github.com/Servir-Mekong/hydra-floods.git,github,"remote-sensing,surface-water,flood,near-real-time,earth-engine,google-cloud",Natural Hazard and Poverty,"2022/04/08, 16:46:01",118,3,47,true,Python,SERVIR-Mekong,Servir-Mekong,"Python,Dockerfile",https://servir-mekong.github.io/hydra-floods/,",https://doi.org/10.3390/rs12152469\nwater_imgs","2018/06/10, 22:16:12",1614,GPL-3.0,20,502,"2022/10/17, 15:15:49",6,13,37,14,24,0,0.0,0.09615384615384615,"2021/11/10, 16:48:07",v2021.11.10,0,10,false,,true,true,"AdamaSorho/water_monitoring,skd862/fier_mekong_old,collinsowusu/PyGEE-SWToolbox",,https://github.com/Servir-Mekong,http://servir.adpc.net,"Bangkok, thailand",,,https://avatars.githubusercontent.com/u/18582762?v=4,,,
OasisLMF,"An open source catastrophe modelling platform, free to use by anyone.",OasisLMF,https://github.com/OasisLMF/OasisLMF.git,github,"catastrophe-modelling,catastrophe-model,risk,hazard,vulnerability,loss,insurance,reinsurance",Natural Hazard and Poverty,"2022/11/07, 11:08:17",90,21,23,true,Python,Oasis Loss Modelling Framework,OasisLMF,"Python,Jupyter Notebook,Groovy,Shell",,,"2018/01/15, 15:12:25",1760,BSD-3-Clause,112,3025,"2022/11/09, 12:55:48",71,609,1060,220,1,5,1.0,0.5693430656934306,"2022/11/07, 17:17:41",1.27.0rc3,0,15,false,,false,false,"OasisLMF/oasislmf-get-model-testing,jarski442/OASIS-Toy-Model,KamalCharles/Snapshot,maxwellflitton/oasislmf-get-model-testing,OasisLMF/Workshop2021,mpinkerton-oasis/OasisFmTester,dholdaway/OasisPlatform,macabuag/OasisPlatform_GLP,mpinkerton-oasis/ZurichWorkshop2018,OasisLMF/OasisPiWind,iwbailey/simple_oasis_notebook,OasisLMF/CookiecutterOasisComplexModel,OasisLMF/OasisEvaluation,OasisLMF/OasisUI_SQL,risk-frontiers/OasisIntegration,OasisLMF/ComplexModelMDK,OasisLMF/ReinsuranceTestTool,OasisLMF/OasisPlatform,OasisLMF/ZurichWorkshop2018,OasisLMF/OasisUI,OasisLMF/oasis_keys_server",,https://github.com/OasisLMF,oasislmf.github.io,London,,,https://avatars.githubusercontent.com/u/8616323?v=4,,,
CAMS,"Critical Asset Management and Disaster Resilience for Islands, Cities, and Communities.",CriticalAssetManagement,https://github.com/CriticalAssetManagement/CAMS.git,github,open-source,Natural Hazard and Poverty,"2022/08/19, 06:37:55",14,0,12,true,Vue,CAMS,CriticalAssetManagement,"Vue,JavaScript,Python,HTML",,,"2021/10/24, 12:10:22",382,Apache-2.0,9,14,"2022/08/18, 20:16:45",1,1,132,132,84,0,0.0,0.6923076923076923,,,0,5,false,,false,false,,,https://github.com/CriticalAssetManagement,https://climateresilient.world/,,,,https://avatars.githubusercontent.com/u/93081083?v=4,,,
pystorms,Simulation Sandbox for the Design and Evaluation of Stormwater Control Algorithms.,kLabUM,https://github.com/kLabUM/pystorms.git,github,,Natural Hazard and Poverty,"2022/10/15, 01:02:29",22,1,11,true,Jupyter Notebook,Real-time water systems lab,kLabUM,"Jupyter Notebook,Python,TeX",https://www.pystorms.org,,"2019/10/01, 19:09:06",1136,GPL-3.0,34,175,"2022/01/08, 05:18:23",3,10,28,4,306,0,0.0,0.16666666666666663,"2022/04/19, 20:31:47",v1.0.0,0,4,false,,false,false,zhiyu-zhang-tongji/MARL-UDS,,https://github.com/kLabUM,,,,,https://avatars.githubusercontent.com/u/4870591?v=4,,,
StormEvents,Provides Python interfaces for observational data surrounding named storm events.,oceanmodeling,https://github.com/oceanmodeling/StormEvents.git,github,,Natural Hazard and Poverty,"2022/07/20, 15:09:56",14,0,14,true,Python,Ocean Modeling Collaboration,oceanmodeling,Python,https://stormevents.readthedocs.io,,"2021/11/05, 13:43:41",370,GPL-3.0,173,184,"2022/07/20, 14:58:05",6,37,50,50,113,1,0.8,0.026881720430107503,"2022/07/13, 15:58:21",v2.0.0,1,3,false,,false,false,,,https://github.com/oceanmodeling,,,,,https://avatars.githubusercontent.com/u/84859356?v=4,,,
open-sdg,A platform for collecting and disseminating data for the Sustainable Development Goal global indicators.,open-sdg,https://github.com/open-sdg/open-sdg.git,github,,Sustainable Development Goals,"2022/11/07, 16:38:43",48,0,12,true,JavaScript,Open SDG,open-sdg,"JavaScript,HTML,SCSS,Gherkin,Makefile,Ruby,Dockerfile,CSS,Python",https://open-sdg.org,,"2018/11/30, 19:14:43",1441,MIT,441,2945,"2022/11/07, 16:25:16",58,971,1679,340,3,4,0.9,0.2491417361451692,"2022/11/07, 16:48:40",2.1.0,0,21,false,,false,false,,,https://github.com/open-sdg,,,,,https://avatars.githubusercontent.com/u/45497269?v=4,,,
SustainBench,Benchmarks for Monitoring the Sustainable Development Goals with Machine Learning.,sustainlab-group,https://github.com/sustainlab-group/sustainbench.git,github,"machine-learning,deep-learning,sustainability,sdgs",Sustainable Development Goals,"2022/08/30, 06:01:15",64,0,42,true,Python,,sustainlab-group,"Python,R,Jupyter Notebook",https://sustainlab-group.github.io/sustainbench,,"2021/08/28, 10:11:50",439,MIT,2,7,"2022/07/06, 01:14:52",7,1,1,1,127,0,0.0,0.1428571428571429,,,0,2,false,,false,false,,,https://github.com/sustainlab-group,,,,,https://avatars.githubusercontent.com/u/43426653?v=4,,,
OSDG, Tool that assigns Sustainable Development Goals labels to your input.,osdg-ai,https://github.com/osdg-ai/osdg-tool.git,github,,Sustainable Development Goals,"2021/04/06, 07:56:49",17,0,8,false,Python,OSDG,osdg-ai,"Python,Shell,Dockerfile",,,"2020/12/07, 12:52:16",703,LGPL-3.0,0,6,"2021/09/13, 07:13:20",2,0,1,0,423,1,0,0.16666666666666663,,,0,2,false,,false,false,,,https://github.com/osdg-ai,https://osdg.ai,,,,https://avatars.githubusercontent.com/u/74975722?v=4,,,
